taluk,district,latitude,longitude,year,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,scene_count,platform,data_source
Kadaba,Dakshina Kannada,12.760977,75.484143,2022,0.8172,0.0573,0.8172,0.8172,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Kadaba,Dakshina Kannada,12.760977,75.484143,2023,0.806,0.0822,0.806,0.806,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Madikeri,Kodagu,12.369742,75.617961,2019,0.0337,0.0049,0.0337,0.0337,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Madikeri,Kodagu,12.369742,75.617961,2020,0.8255,0.0696,0.8255,0.8255,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Madikeri,Kodagu,12.369742,75.617961,2021,0.8151,0.0743,0.8151,0.8151,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Madikeri,Kodagu,12.369742,75.617961,2022,0.8083,0.0882,0.8083,0.8083,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Madikeri,Kodagu,12.369742,75.617961,2023,0.8135,0.08,0.8135,0.8135,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Somavarapete,Kodagu,12.631939,75.82914,2019,0.8114,0.1258,0.8114,0.8114,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Somavarapete,Kodagu,12.631939,75.82914,2020,0.85,0.0843,0.85,0.85,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Somavarapete,Kodagu,12.631939,75.82914,2021,0.8158,0.079,0.8158,0.8158,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Somavarapete,Kodagu,12.631939,75.82914,2022,0.8238,0.0666,0.8238,0.8238,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Somavarapete,Kodagu,12.631939,75.82914,2023,0.7359,0.1525,0.7359,0.7359,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Virajpet,Kodagu,12.215325,75.830621,2019,0.0354,0.0054,0.0354,0.0354,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Virajpet,Kodagu,12.215325,75.830621,2020,0.647,0.1396,0.647,0.647,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Virajpet,Kodagu,12.215325,75.830621,2021,0.6111,0.1756,0.6111,0.6111,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Virajpet,Kodagu,12.215325,75.830621,2022,0.0251,0.0378,0.0251,0.0251,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Virajpet,Kodagu,12.215325,75.830621,2023,0.6474,0.1309,0.6474,0.6474,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Piriyapatna,Mysuru,12.40581,76.078512,2019,0.6324,0.0978,0.6324,0.6324,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Piriyapatna,Mysuru,12.40581,76.078512,2020,0.5469,0.0875,0.5469,0.5469,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Piriyapatna,Mysuru,12.40581,76.078512,2021,0.5944,0.1146,0.5944,0.5944,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Piriyapatna,Mysuru,12.40581,76.078512,2022,0.6631,0.1237,0.6631,0.6631,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Piriyapatna,Mysuru,12.40581,76.078512,2023,0.6122,0.1539,0.6122,0.6122,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hunsur,Mysuru,12.287767,76.304725,2019,0.4516,0.1645,0.4516,0.4516,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hunsur,Mysuru,12.287767,76.304725,2020,0.3607,0.0671,0.3607,0.3607,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Hunsur,Mysuru,12.287767,76.304725,2021,0.5656,0.0865,0.5656,0.5656,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Hunsur,Mysuru,12.287767,76.304725,2022,0.548,0.1066,0.548,0.548,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Hunsur,Mysuru,12.287767,76.304725,2023,0.4851,0.1244,0.4851,0.4851,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Saligrama,Mysuru,12.549907,76.260398,2019,0.4983,0.073,0.4983,0.4983,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Saligrama,Mysuru,12.549907,76.260398,2020,0.4915,0.0961,0.4915,0.4915,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Saligrama,Mysuru,12.549907,76.260398,2021,0.5371,0.0928,0.5371,0.5371,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Saligrama,Mysuru,12.549907,76.260398,2022,0.5408,0.1018,0.5408,0.5408,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Saligrama,Mysuru,12.549907,76.260398,2023,0.3155,0.1663,0.3155,0.3155,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Mysuru,Mysuru,12.279501,76.623933,2019,0.3179,0.1185,0.3179,0.3179,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Mysuru,Mysuru,12.279501,76.623933,2020,0.3253,0.1065,0.3253,0.3253,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Mysuru,Mysuru,12.279501,76.623933,2021,0.2995,0.1693,0.2995,0.2995,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Mysuru,Mysuru,12.279501,76.623933,2022,0.3863,0.0952,0.3863,0.3863,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Mysuru,Mysuru,12.279501,76.623933,2023,0.3469,0.1247,0.3469,0.3469,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Heggadadevanakote,Mysuru,12.038846,76.293338,2019,0.3332,0.1605,0.3332,0.3332,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Heggadadevanakote,Mysuru,12.038846,76.293338,2020,0.3535,0.0406,0.3535,0.3535,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Heggadadevanakote,Mysuru,12.038846,76.293338,2021,0.658,0.0717,0.658,0.658,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Heggadadevanakote,Mysuru,12.038846,76.293338,2022,0.2201,0.0732,0.2201,0.2201,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Heggadadevanakote,Mysuru,12.038846,76.293338,2023,0.2058,0.1458,0.2058,0.2058,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Nanjangud,Mysuru,12.066214,76.672942,2019,0.575,0.0899,0.575,0.575,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Nanjangud,Mysuru,12.066214,76.672942,2020,0.5416,0.0842,0.5416,0.5416,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Nanjangud,Mysuru,12.066214,76.672942,2021,0.5252,0.0818,0.5252,0.5252,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Nanjangud,Mysuru,12.066214,76.672942,2022,0.2948,0.2023,0.2948,0.2948,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Nanjangud,Mysuru,12.066214,76.672942,2023,0.6966,0.1033,0.6966,0.6966,1,landsat-9,Landsat C2 L2 (Planetary Computer)
T.Narasipura,Mysuru,12.254093,76.930342,2019,0.6465,0.0926,0.6465,0.6465,1,landsat-8,Landsat C2 L2 (Planetary Computer)
T.Narasipura,Mysuru,12.254093,76.930342,2020,0.6015,0.0972,0.6015,0.6015,1,landsat-8,Landsat C2 L2 (Planetary Computer)
T.Narasipura,Mysuru,12.254093,76.930342,2021,0.4638,0.1754,0.4638,0.4638,1,landsat-9,Landsat C2 L2 (Planetary Computer)
T.Narasipura,Mysuru,12.254093,76.930342,2022,0.7082,0.0907,0.7082,0.7082,1,landsat-8,Landsat C2 L2 (Planetary Computer)
T.Narasipura,Mysuru,12.254093,76.930342,2023,0.6643,0.0905,0.6643,0.6643,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Saraguru,Mysuru,11.905899,76.400083,2019,0.8052,0.0261,0.8052,0.8052,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Saraguru,Mysuru,11.905899,76.400083,2020,0.4127,0.2071,0.4127,0.4127,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Saraguru,Mysuru,11.905899,76.400083,2021,0.105,0.0537,0.105,0.105,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Saraguru,Mysuru,11.905899,76.400083,2022,0.0435,0.0273,0.0435,0.0435,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Saraguru,Mysuru,11.905899,76.400083,2023,0.7455,0.0248,0.7455,0.7455,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Gundlupet,Chamarajanagara,11.778542,76.64752,2019,0.6162,0.1218,0.6162,0.6162,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Gundlupet,Chamarajanagara,11.778542,76.64752,2020,0.578,0.2406,0.578,0.578,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Gundlupet,Chamarajanagara,11.778542,76.64752,2021,0.6068,0.0879,0.6068,0.6068,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Gundlupet,Chamarajanagara,11.778542,76.64752,2022,0.6154,0.113,0.6154,0.6154,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Gundlupet,Chamarajanagara,11.778542,76.64752,2023,0.7364,0.098,0.7364,0.7364,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Chamarajanagara,Chamarajanagara,11.909236,76.952588,2019,0.6487,0.0904,0.6487,0.6487,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Chamarajanagara,Chamarajanagara,11.909236,76.952588,2020,0.5989,0.0782,0.5989,0.5989,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Chamarajanagara,Chamarajanagara,11.909236,76.952588,2021,0.6101,0.0632,0.6101,0.6101,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Chamarajanagara,Chamarajanagara,11.909236,76.952588,2022,0.6203,0.1052,0.6203,0.6203,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Chamarajanagara,Chamarajanagara,11.909236,76.952588,2023,0.5365,0.1381,0.5365,0.5365,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Yalandur,Chamarajanagara,12.020925,77.095592,2019,0.563,0.292,0.563,0.563,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Yalandur,Chamarajanagara,12.020925,77.095592,2020,0.5952,0.1884,0.5952,0.5952,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Yalandur,Chamarajanagara,12.020925,77.095592,2021,0.5721,0.1707,0.5721,0.5721,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Yalandur,Chamarajanagara,12.020925,77.095592,2022,0.5719,0.2286,0.5719,0.5719,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Yalandur,Chamarajanagara,12.020925,77.095592,2023,0.4836,0.2405,0.4836,0.4836,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Kollegal,Chamarajanagara,12.183809,77.160997,2019,0.5396,0.1313,0.5396,0.5396,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kollegal,Chamarajanagara,12.183809,77.160997,2020,0.5496,0.1136,0.5496,0.5496,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kollegal,Chamarajanagara,12.183809,77.160997,2021,0.5343,0.0975,0.5343,0.5343,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Kollegal,Chamarajanagara,12.183809,77.160997,2022,0.6116,0.1101,0.6116,0.6116,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kollegal,Chamarajanagara,12.183809,77.160997,2023,0.5849,0.114,0.5849,0.5849,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hanur,Chamarajanagara,12.041389,77.417249,2019,0.6792,0.1276,0.6792,0.6792,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hanur,Chamarajanagara,12.041389,77.417249,2020,0.61,0.1188,0.61,0.61,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hanur,Chamarajanagara,12.041389,77.417249,2021,0.5391,0.1094,0.5391,0.5391,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Hanur,Chamarajanagara,12.041389,77.417249,2022,0.4914,0.095,0.4914,0.4914,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hanur,Chamarajanagara,12.041389,77.417249,2023,0.5826,0.0944,0.5826,0.5826,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Gauribidanur,Chikkaballapura,13.61202,77.523526,2019,0.4878,0.1076,0.4878,0.4878,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Gauribidanur,Chikkaballapura,13.61202,77.523526,2020,0.5219,0.1331,0.5219,0.5219,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Gauribidanur,Chikkaballapura,13.61202,77.523526,2021,0.5819,0.1325,0.5819,0.5819,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Gauribidanur,Chikkaballapura,13.61202,77.523526,2022,0.5551,0.1666,0.5551,0.5551,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Gauribidanur,Chikkaballapura,13.61202,77.523526,2023,0.4789,0.1403,0.4789,0.4789,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Chikkaballapura,Chikkaballapura,13.491773,77.73443,2019,0.1612,0.1233,0.1612,0.1612,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Chikkaballapura,Chikkaballapura,13.491773,77.73443,2020,0.5056,0.1311,0.5056,0.5056,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Chikkaballapura,Chikkaballapura,13.491773,77.73443,2021,0.4328,0.1204,0.4328,0.4328,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Chikkaballapura,Chikkaballapura,13.491773,77.73443,2022,0.5163,0.1295,0.5163,0.5163,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Chikkaballapura,Chikkaballapura,13.491773,77.73443,2023,0.514,0.1407,0.514,0.514,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Gudibande,Chikkaballapura,13.685238,77.751664,2019,0.4316,0.0509,0.4316,0.4316,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Gudibande,Chikkaballapura,13.685238,77.751664,2020,0.5207,0.0591,0.5207,0.5207,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Gudibande,Chikkaballapura,13.685238,77.751664,2021,0.5525,0.0888,0.5525,0.5525,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Gudibande,Chikkaballapura,13.685238,77.751664,2022,0.5831,0.0784,0.5831,0.5831,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Gudibande,Chikkaballapura,13.685238,77.751664,2023,0.3772,0.091,0.3772,0.3772,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Bagepalli,Chikkaballapura,13.796949,77.884102,2019,0.6497,0.0817,0.6497,0.6497,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bagepalli,Chikkaballapura,13.796949,77.884102,2020,0.6714,0.078,0.6714,0.6714,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bagepalli,Chikkaballapura,13.796949,77.884102,2021,0.692,0.0685,0.692,0.692,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Bagepalli,Chikkaballapura,13.796949,77.884102,2022,0.7386,0.0661,0.7386,0.7386,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Bagepalli,Chikkaballapura,13.796949,77.884102,2023,0.6874,0.0774,0.6874,0.6874,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Shidlagatta,Chikkaballapura,13.452595,77.897852,2019,0.3823,0.207,0.3823,0.3823,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Shidlagatta,Chikkaballapura,13.452595,77.897852,2020,0.5084,0.1246,0.5084,0.5084,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Shidlagatta,Chikkaballapura,13.452595,77.897852,2021,0.5436,0.1093,0.5436,0.5436,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Shidlagatta,Chikkaballapura,13.452595,77.897852,2022,0.5805,0.1251,0.5805,0.5805,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Shidlagatta,Chikkaballapura,13.452595,77.897852,2023,0.5059,0.1077,0.5059,0.5059,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Chinthamani,Chikkaballapura,13.456906,78.074448,2019,0.4368,0.1032,0.4368,0.4368,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Chinthamani,Chikkaballapura,13.456906,78.074448,2020,0.5769,0.089,0.5769,0.5769,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Chinthamani,Chikkaballapura,13.456906,78.074448,2021,0.5759,0.1295,0.5759,0.5759,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Chinthamani,Chikkaballapura,13.456906,78.074448,2022,0.665,0.0756,0.665,0.665,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Chinthamani,Chikkaballapura,13.456906,78.074448,2023,0.0854,0.0413,0.0854,0.0854,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Magadi,Bengaluru South,13.006944,77.212082,2019,0.6454,0.0787,0.6454,0.6454,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Magadi,Bengaluru South,13.006944,77.212082,2020,0.6656,0.0764,0.6656,0.6656,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Magadi,Bengaluru South,13.006944,77.212082,2021,0.5796,0.1888,0.5796,0.5796,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Magadi,Bengaluru South,13.006944,77.212082,2022,0.7393,0.0583,0.7393,0.7393,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Magadi,Bengaluru South,13.006944,77.212082,2023,0.6495,0.0543,0.6495,0.6495,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Ramanagara,Bengaluru South,12.753425,77.323524,2019,0.6301,0.1068,0.6301,0.6301,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Ramanagara,Bengaluru South,12.753425,77.323524,2020,0.5578,0.0874,0.5578,0.5578,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Ramanagara,Bengaluru South,12.753425,77.323524,2021,0.607,0.0838,0.607,0.607,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Ramanagara,Bengaluru South,12.753425,77.323524,2022,0.6881,0.1021,0.6881,0.6881,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Ramanagara,Bengaluru South,12.753425,77.323524,2023,0.6855,0.0921,0.6855,0.6855,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Channapatna,Bengaluru South,12.629738,77.181803,2019,0.7122,0.1204,0.7122,0.7122,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Channapatna,Bengaluru South,12.629738,77.181803,2020,0.6465,0.0496,0.6465,0.6465,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Channapatna,Bengaluru South,12.629738,77.181803,2021,0.6896,0.0724,0.6896,0.6896,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Channapatna,Bengaluru South,12.629738,77.181803,2022,0.7587,0.045,0.7587,0.7587,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Channapatna,Bengaluru South,12.629738,77.181803,2023,0.7053,0.0648,0.7053,0.7053,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Yadgir,Yadgir,16.727113,77.194566,2019,0.3232,0.0283,0.3232,0.3232,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Yadgir,Yadgir,16.727113,77.194566,2020,0.3403,0.0698,0.3403,0.3403,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Yadgir,Yadgir,16.727113,77.194566,2021,0.4255,0.0963,0.4255,0.4255,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Yadgir,Yadgir,16.727113,77.194566,2022,0.3643,0.083,0.3643,0.3643,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Yadgir,Yadgir,16.727113,77.194566,2023,0.3814,0.1237,0.3814,0.3814,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Shahpur,Yadgir,16.709069,76.835074,2019,0.4648,0.1497,0.4648,0.4648,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Shahpur,Yadgir,16.709069,76.835074,2020,0.2913,0.0924,0.2913,0.2913,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Shahpur,Yadgir,16.709069,76.835074,2021,0.385,0.1012,0.385,0.385,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Shahpur,Yadgir,16.709069,76.835074,2022,0.4405,0.1696,0.4405,0.4405,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Shahpur,Yadgir,16.709069,76.835074,2023,0.4004,0.1484,0.4004,0.4004,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Shorapur,Yadgir,16.552194,76.647216,2019,0.3982,0.0957,0.3982,0.3982,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Shorapur,Yadgir,16.552194,76.647216,2020,0.3418,0.06,0.3418,0.3418,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Shorapur,Yadgir,16.552194,76.647216,2021,0.4407,0.0768,0.4407,0.4407,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Shorapur,Yadgir,16.552194,76.647216,2022,0.4114,0.0584,0.4114,0.4114,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Shorapur,Yadgir,16.552194,76.647216,2023,0.3814,0.0569,0.3814,0.3814,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Gurmitakal,Yadgir,16.750049,77.363244,2019,0.3603,0.0404,0.3603,0.3603,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Gurmitakal,Yadgir,16.750049,77.363244,2020,0.3705,0.0464,0.3705,0.3705,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Gurmitakal,Yadgir,16.750049,77.363244,2021,0.3592,0.0518,0.3592,0.3592,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Gurmitakal,Yadgir,16.750049,77.363244,2022,0.3816,0.0838,0.3816,0.3816,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Gurmitakal,Yadgir,16.750049,77.363244,2023,0.2968,0.0244,0.2968,0.2968,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Wadagera,Yadgir,16.592717,77.07249,2019,0.5802,0.0826,0.5802,0.5802,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Wadagera,Yadgir,16.592717,77.07249,2020,0.5362,0.0514,0.5362,0.5362,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Wadagera,Yadgir,16.592717,77.07249,2021,0.7126,0.0371,0.7126,0.7126,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Wadagera,Yadgir,16.592717,77.07249,2022,0.5781,0.0522,0.5781,0.5781,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Wadagera,Yadgir,16.592717,77.07249,2023,0.5702,0.0869,0.5702,0.5702,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hunasagi,Yadgir,16.42586,76.472011,2019,0.1982,0.1031,0.1982,0.1982,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hunasagi,Yadgir,16.42586,76.472011,2020,0.1894,0.0503,0.1894,0.1894,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Hunasagi,Yadgir,16.42586,76.472011,2021,0.2993,0.0735,0.2993,0.2993,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Hunasagi,Yadgir,16.42586,76.472011,2022,0.2093,0.0826,0.2093,0.2093,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hunasagi,Yadgir,16.42586,76.472011,2023,0.2853,0.0281,0.2853,0.2853,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Ponnampet,Kodagu,12.087924,75.998712,2019,0.4634,0.1261,0.4634,0.4634,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Ponnampet,Kodagu,12.087924,75.998712,2020,0.7347,0.1232,0.7347,0.7347,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Ponnampet,Kodagu,12.087924,75.998712,2021,0.7821,0.0987,0.7821,0.7821,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Ponnampet,Kodagu,12.087924,75.998712,2022,0.4508,0.1724,0.4508,0.4508,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Ponnampet,Kodagu,12.087924,75.998712,2023,0.7715,0.1019,0.7715,0.7715,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kushalnagar,Kodagu,12.447005,75.887392,2019,0.8484,0.0195,0.8484,0.8484,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Kushalnagar,Kodagu,12.447005,75.887392,2020,0.8112,0.0227,0.8112,0.8112,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Kushalnagar,Kodagu,12.447005,75.887392,2021,0.8165,0.0296,0.8165,0.8165,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Kushalnagar,Kodagu,12.447005,75.887392,2022,0.8198,0.0268,0.8198,0.8198,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Kushalnagar,Kodagu,12.447005,75.887392,2023,0.0963,0.0575,0.0963,0.0963,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hosanagar,Shivamogga,13.889032,75.104731,2019,0.5945,0.1493,0.5945,0.5945,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hosanagar,Shivamogga,13.889032,75.104731,2020,0.6564,0.1014,0.6564,0.6564,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Hosanagar,Shivamogga,13.889032,75.104731,2021,0.6583,0.1216,0.6583,0.6583,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Hosanagar,Shivamogga,13.889032,75.104731,2022,0.6303,0.1267,0.6303,0.6303,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Hosanagar,Shivamogga,13.889032,75.104731,2023,0.6644,0.1255,0.6644,0.6644,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Thirthahalli,Shivamogga,13.705127,75.260142,2019,0.8099,0.0637,0.8099,0.8099,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Thirthahalli,Shivamogga,13.705127,75.260142,2020,0.8341,0.0519,0.8341,0.8341,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Thirthahalli,Shivamogga,13.705127,75.260142,2021,0.8154,0.0604,0.8154,0.8154,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Thirthahalli,Shivamogga,13.705127,75.260142,2022,0.8296,0.0562,0.8296,0.8296,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Thirthahalli,Shivamogga,13.705127,75.260142,2023,0.8211,0.0526,0.8211,0.8211,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hirekerur,Haveri,14.510725,75.383029,2019,0.4731,0.149,0.4731,0.4731,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hirekerur,Haveri,14.510725,75.383029,2020,0.4297,0.0916,0.4297,0.4297,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Hirekerur,Haveri,14.510725,75.383029,2021,0.5388,0.1109,0.5388,0.5388,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Hirekerur,Haveri,14.510725,75.383029,2022,0.3707,0.136,0.3707,0.3707,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Hirekerur,Haveri,14.510725,75.383029,2023,0.27,0.0907,0.27,0.27,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Almel,Vijayapura,17.060268,76.284396,2019,0.4373,0.0706,0.4373,0.4373,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Almel,Vijayapura,17.060268,76.284396,2020,0.317,0.0743,0.317,0.317,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Almel,Vijayapura,17.060268,76.284396,2021,0.3517,0.1046,0.3517,0.3517,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Almel,Vijayapura,17.060268,76.284396,2022,0.3959,0.1041,0.3959,0.3959,1,landsat-8,Landsat C2 L2 (Planetary Computer)
