point_id_yr,year,avg_monthly_rainfall_mm,max_temp_c,min_temp_c,avg_humidity_pct,avg_root_zone_wetness,api_source
HAG_005_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
HAG_005_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
HAG_006_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
HAG_006_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
HAG_006_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
HAG_006_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
HAG_006_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
HAG_007_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
HAG_007_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
HAG_007_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
HAG_007_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
HAG_007_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
HAG_008_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
HAG_008_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
HAG_008_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
HAG_008_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
HAG_008_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
HAG_009_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
HAG_009_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
HAG_009_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
HAG_009_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
HAG_009_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
HOS_000_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
HOS_000_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
HOS_000_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
HOS_000_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
HOS_000_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
HOS_001_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
HOS_001_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
HOS_001_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
HOS_001_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
HOS_001_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
HOS_002_2019,2019,1.81,35.75,18.29,59.74,0.64,NASA POWER (Regional 0.5° Grid)
HOS_002_2020,2020,2.67,34.39,18.23,66.31,0.69,NASA POWER (Regional 0.5° Grid)
HOS_002_2021,2021,2.14,34.67,17.64,66.17,0.65,NASA POWER (Regional 0.5° Grid)
HOS_002_2022,2022,2.37,34.8,17.45,65.58,0.67,NASA POWER (Regional 0.5° Grid)
HOS_002_2023,2023,1.28,36.41,18.34,56.48,0.62,NASA POWER (Regional 0.5° Grid)
HOS_003_2019,2019,1.81,35.75,18.29,59.74,0.64,NASA POWER (Regional 0.5° Grid)
HOS_003_2020,2020,2.67,34.39,18.23,66.31,0.69,NASA POWER (Regional 0.5° Grid)
HOS_003_2021,2021,2.14,34.67,17.64,66.17,0.65,NASA POWER (Regional 0.5° Grid)
HOS_003_2022,2022,2.37,34.8,17.45,65.58,0.67,NASA POWER (Regional 0.5° Grid)
HOS_003_2023,2023,1.28,36.41,18.34,56.48,0.62,NASA POWER (Regional 0.5° Grid)
HOS_004_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
HOS_004_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
HOS_004_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
HOS_004_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
HOS_004_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
HOS_005_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
HOS_005_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
HOS_005_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
HOS_005_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
HOS_005_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
HOS_006_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
HOS_006_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
HOS_006_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
HOS_006_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
HOS_006_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
HOS_007_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
HOS_007_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
HOS_007_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
HOS_007_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
HOS_007_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
HOS_008_2019,2019,1.62,36.99,19.12,57.33,0.63,NASA POWER (Regional 0.5° Grid)
HOS_008_2020,2020,2.55,35.44,19.03,64.0,0.69,NASA POWER (Regional 0.5° Grid)
HOS_008_2021,2021,1.87,36.18,18.74,62.91,0.64,NASA POWER (Regional 0.5° Grid)
HOS_008_2022,2022,2.17,36.1,18.29,63.25,0.66,NASA POWER (Regional 0.5° Grid)
HOS_008_2023,2023,1.24,37.9,19.09,54.58,0.61,NASA POWER (Regional 0.5° Grid)
HOS_009_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
HOS_009_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
HOS_009_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
HOS_009_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
HOS_009_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
SIR_000_2019,2019,1.62,36.99,19.12,57.33,0.63,NASA POWER (Regional 0.5° Grid)
SIR_000_2020,2020,2.55,35.44,19.03,64.0,0.69,NASA POWER (Regional 0.5° Grid)
SIR_000_2021,2021,1.87,36.18,18.74,62.91,0.64,NASA POWER (Regional 0.5° Grid)
SIR_000_2022,2022,2.17,36.1,18.29,63.25,0.66,NASA POWER (Regional 0.5° Grid)
SIR_000_2023,2023,1.24,37.9,19.09,54.58,0.61,NASA POWER (Regional 0.5° Grid)
SIR_001_2019,2019,1.38,37.27,19.18,55.31,0.63,NASA POWER (Regional 0.5° Grid)
SIR_001_2020,2020,2.67,35.39,18.84,63.34,0.7,NASA POWER (Regional 0.5° Grid)
SIR_001_2021,2021,1.78,36.22,18.59,61.58,0.64,NASA POWER (Regional 0.5° Grid)
SIR_001_2022,2022,2.05,36.17,18.17,61.25,0.66,NASA POWER (Regional 0.5° Grid)
SIR_001_2023,2023,1.3,37.89,19.03,53.71,0.62,NASA POWER (Regional 0.5° Grid)
SIR_002_2019,2019,1.62,36.99,19.12,57.33,0.63,NASA POWER (Regional 0.5° Grid)
SIR_002_2020,2020,2.55,35.44,19.03,64.0,0.69,NASA POWER (Regional 0.5° Grid)
SIR_002_2021,2021,1.87,36.18,18.74,62.91,0.64,NASA POWER (Regional 0.5° Grid)
SIR_002_2022,2022,2.17,36.1,18.29,63.25,0.66,NASA POWER (Regional 0.5° Grid)
SIR_002_2023,2023,1.24,37.9,19.09,54.58,0.61,NASA POWER (Regional 0.5° Grid)
SIR_003_2019,2019,1.62,36.99,19.12,57.33,0.63,NASA POWER (Regional 0.5° Grid)
SIR_003_2020,2020,2.55,35.44,19.03,64.0,0.69,NASA POWER (Regional 0.5° Grid)
SIR_003_2021,2021,1.87,36.18,18.74,62.91,0.64,NASA POWER (Regional 0.5° Grid)
SIR_003_2022,2022,2.17,36.1,18.29,63.25,0.66,NASA POWER (Regional 0.5° Grid)
SIR_003_2023,2023,1.24,37.9,19.09,54.58,0.61,NASA POWER (Regional 0.5° Grid)
SIR_004_2019,2019,1.62,36.99,19.12,57.33,0.63,NASA POWER (Regional 0.5° Grid)
SIR_004_2020,2020,2.55,35.44,19.03,64.0,0.69,NASA POWER (Regional 0.5° Grid)
SIR_004_2021,2021,1.87,36.18,18.74,62.91,0.64,NASA POWER (Regional 0.5° Grid)
SIR_004_2022,2022,2.17,36.1,18.29,63.25,0.66,NASA POWER (Regional 0.5° Grid)
SIR_004_2023,2023,1.24,37.9,19.09,54.58,0.61,NASA POWER (Regional 0.5° Grid)
SIR_005_2019,2019,1.62,36.99,19.12,57.33,0.63,NASA POWER (Regional 0.5° Grid)
SIR_005_2020,2020,2.55,35.44,19.03,64.0,0.69,NASA POWER (Regional 0.5° Grid)
SIR_005_2021,2021,1.87,36.18,18.74,62.91,0.64,NASA POWER (Regional 0.5° Grid)
SIR_005_2022,2022,2.17,36.1,18.29,63.25,0.66,NASA POWER (Regional 0.5° Grid)
SIR_005_2023,2023,1.24,37.9,19.09,54.58,0.61,NASA POWER (Regional 0.5° Grid)
SIR_006_2019,2019,1.62,36.99,19.12,57.33,0.63,NASA POWER (Regional 0.5° Grid)
SIR_006_2020,2020,2.55,35.44,19.03,64.0,0.69,NASA POWER (Regional 0.5° Grid)
SIR_006_2021,2021,1.87,36.18,18.74,62.91,0.64,NASA POWER (Regional 0.5° Grid)
SIR_006_2022,2022,2.17,36.1,18.29,63.25,0.66,NASA POWER (Regional 0.5° Grid)
SIR_006_2023,2023,1.24,37.9,19.09,54.58,0.61,NASA POWER (Regional 0.5° Grid)
SIR_007_2019,2019,1.62,36.99,19.12,57.33,0.63,NASA POWER (Regional 0.5° Grid)
SIR_007_2020,2020,2.55,35.44,19.03,64.0,0.69,NASA POWER (Regional 0.5° Grid)
SIR_007_2021,2021,1.87,36.18,18.74,62.91,0.64,NASA POWER (Regional 0.5° Grid)
SIR_007_2022,2022,2.17,36.1,18.29,63.25,0.66,NASA POWER (Regional 0.5° Grid)
SIR_007_2023,2023,1.24,37.9,19.09,54.58,0.61,NASA POWER (Regional 0.5° Grid)
SIR_008_2019,2019,1.62,36.99,19.12,57.33,0.63,NASA POWER (Regional 0.5° Grid)
SIR_008_2020,2020,2.55,35.44,19.03,64.0,0.69,NASA POWER (Regional 0.5° Grid)
SIR_008_2021,2021,1.87,36.18,18.74,62.91,0.64,NASA POWER (Regional 0.5° Grid)
SIR_008_2022,2022,2.17,36.1,18.29,63.25,0.66,NASA POWER (Regional 0.5° Grid)
SIR_008_2023,2023,1.24,37.9,19.09,54.58,0.61,NASA POWER (Regional 0.5° Grid)
SIR_009_2019,2019,1.62,36.99,19.12,57.33,0.63,NASA POWER (Regional 0.5° Grid)
SIR_009_2020,2020,2.55,35.44,19.03,64.0,0.69,NASA POWER (Regional 0.5° Grid)
SIR_009_2021,2021,1.87,36.18,18.74,62.91,0.64,NASA POWER (Regional 0.5° Grid)
SIR_009_2022,2022,2.17,36.1,18.29,63.25,0.66,NASA POWER (Regional 0.5° Grid)
SIR_009_2023,2023,1.24,37.9,19.09,54.58,0.61,NASA POWER (Regional 0.5° Grid)
BAL_000_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
BAL_000_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
BAL_000_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
BAL_000_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
BAL_000_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
BAL_001_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
BAL_001_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
BAL_001_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
BAL_001_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
BAL_001_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
BAL_002_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
BAL_002_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
BAL_002_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
BAL_002_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
BAL_002_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
BAL_003_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
BAL_003_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
BAL_003_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
BAL_003_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
BAL_003_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
BAL_004_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
BAL_004_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
BAL_004_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
BAL_004_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
BAL_004_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
BAL_005_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
BAL_005_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
BAL_005_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
BAL_005_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
BAL_005_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
BAL_006_2019,2019,1.62,36.99,19.12,57.33,0.63,NASA POWER (Regional 0.5° Grid)
BAL_006_2020,2020,2.55,35.44,19.03,64.0,0.69,NASA POWER (Regional 0.5° Grid)
BAL_006_2021,2021,1.87,36.18,18.74,62.91,0.64,NASA POWER (Regional 0.5° Grid)
BAL_006_2022,2022,2.17,36.1,18.29,63.25,0.66,NASA POWER (Regional 0.5° Grid)
BAL_006_2023,2023,1.24,37.9,19.09,54.58,0.61,NASA POWER (Regional 0.5° Grid)
BAL_007_2019,2019,1.62,36.99,19.12,57.33,0.63,NASA POWER (Regional 0.5° Grid)
BAL_007_2020,2020,2.55,35.44,19.03,64.0,0.69,NASA POWER (Regional 0.5° Grid)
BAL_007_2021,2021,1.87,36.18,18.74,62.91,0.64,NASA POWER (Regional 0.5° Grid)
BAL_007_2022,2022,2.17,36.1,18.29,63.25,0.66,NASA POWER (Regional 0.5° Grid)
BAL_007_2023,2023,1.24,37.9,19.09,54.58,0.61,NASA POWER (Regional 0.5° Grid)
BAL_008_2019,2019,1.62,36.99,19.12,57.33,0.63,NASA POWER (Regional 0.5° Grid)
BAL_008_2020,2020,2.55,35.44,19.03,64.0,0.69,NASA POWER (Regional 0.5° Grid)
BAL_008_2021,2021,1.87,36.18,18.74,62.91,0.64,NASA POWER (Regional 0.5° Grid)
BAL_008_2022,2022,2.17,36.1,18.29,63.25,0.66,NASA POWER (Regional 0.5° Grid)
BAL_008_2023,2023,1.24,37.9,19.09,54.58,0.61,NASA POWER (Regional 0.5° Grid)
BAL_009_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
BAL_009_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
BAL_009_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
BAL_009_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
BAL_009_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
SON_000_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
SON_000_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
SON_000_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
SON_000_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
SON_000_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
SON_001_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
SON_001_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
SON_001_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
SON_001_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
SON_001_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
SON_002_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
SON_002_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
SON_002_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
SON_002_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
SON_002_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
SON_003_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
SON_003_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
SON_003_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
SON_003_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
SON_003_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
SON_004_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
SON_004_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
SON_004_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
SON_004_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
SON_004_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
SON_005_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
SON_005_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
SON_005_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
SON_005_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
SON_005_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
SON_006_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
SON_006_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
SON_006_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
SON_006_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
SON_006_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
SON_007_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
SON_007_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
SON_007_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
SON_007_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
SON_007_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
SON_008_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
SON_008_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
SON_008_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
SON_008_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
SON_008_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
SON_009_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
SON_009_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
SON_009_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
SON_009_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
SON_009_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
KUD_000_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
KUD_000_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
KUD_000_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
KUD_000_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
KUD_000_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
KUD_001_2019,2019,2.08,34.8,17.99,63.08,0.65,NASA POWER (Regional 0.5° Grid)
KUD_001_2020,2020,2.69,33.61,17.82,68.54,0.7,NASA POWER (Regional 0.5° Grid)
KUD_001_2021,2021,2.5,33.77,17.22,69.3,0.66,NASA POWER (Regional 0.5° Grid)
KUD_001_2022,2022,2.57,33.84,17.01,69.48,0.68,NASA POWER (Regional 0.5° Grid)
KUD_001_2023,2023,1.23,35.78,17.97,59.92,0.62,NASA POWER (Regional 0.5° Grid)
KUD_002_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
KUD_002_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
KUD_002_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
KUD_002_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
KUD_002_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
KUD_003_2019,2019,1.91,35.53,18.42,60.94,0.65,NASA POWER (Regional 0.5° Grid)
KUD_003_2020,2020,2.36,34.35,18.46,66.25,0.68,NASA POWER (Regional 0.5° Grid)
KUD_003_2021,2021,2.34,34.48,17.78,67.23,0.66,NASA POWER (Regional 0.5° Grid)
KUD_003_2022,2022,2.42,34.42,17.44,67.98,0.68,NASA POWER (Regional 0.5° Grid)
KUD_003_2023,2023,1.13,36.43,18.42,58.31,0.61,NASA POWER (Regional 0.5° Grid)
KUD_004_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
KUD_004_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
KUD_004_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
KUD_004_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
KUD_004_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
KUD_005_2019,2019,1.82,36.02,18.83,59.66,0.64,NASA POWER (Regional 0.5° Grid)
KUD_005_2020,2020,2.42,34.81,18.99,65.15,0.68,NASA POWER (Regional 0.5° Grid)
KUD_005_2021,2021,2.11,35.31,18.39,65.25,0.65,NASA POWER (Regional 0.5° Grid)
KUD_005_2022,2022,2.28,35.14,18.12,65.83,0.67,NASA POWER (Regional 0.5° Grid)
KUD_005_2023,2023,1.17,37.01,18.83,56.53,0.61,NASA POWER (Regional 0.5° Grid)
KUD_006_2019,2019,1.91,35.53,18.42,60.94,0.65,NASA POWER (Regional 0.5° Grid)
KUD_006_2020,2020,2.36,34.35,18.46,66.25,0.68,NASA POWER (Regional 0.5° Grid)
KUD_006_2021,2021,2.34,34.48,17.78,67.23,0.66,NASA POWER (Regional 0.5° Grid)
KUD_006_2022,2022,2.42,34.42,17.44,67.98,0.68,NASA POWER (Regional 0.5° Grid)
KUD_006_2023,2023,1.13,36.43,18.42,58.31,0.61,NASA POWER (Regional 0.5° Grid)
KUD_007_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
KUD_007_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
KUD_007_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
KUD_007_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
KUD_007_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
KUD_008_2019,2019,2.03,34.67,18.35,62.52,0.65,NASA POWER (Regional 0.5° Grid)
KUD_008_2020,2020,2.73,33.48,18.3,68.53,0.7,NASA POWER (Regional 0.5° Grid)
KUD_008_2021,2021,2.37,33.6,17.67,68.93,0.67,NASA POWER (Regional 0.5° Grid)
KUD_008_2022,2022,2.54,33.82,17.63,68.64,0.69,NASA POWER (Regional 0.5° Grid)
KUD_008_2023,2023,1.28,35.42,18.36,59.37,0.62,NASA POWER (Regional 0.5° Grid)
KUD_009_2019,2019,2.08,34.8,17.99,63.08,0.65,NASA POWER (Regional 0.5° Grid)
